O $a$ ,O $b$ ,O $c$ ,O O ,O Al ,O Ca ,O K ,O Mg ,O S ,O Si ,O Th ,O U ,Al $a$ ,Al $b$ ,Al $c$ ,Al Al ,Al S ,Al Si ,Ca $a$ ,Ca $b$ ,Ca $c$ ,Ca Ca ,Ca S ,Ca Si ,K $a$ ,K $b$ ,K $c$ ,K K ,K S ,K Si ,Mg $a$ ,Mg $b$ ,Mg $c$ ,Mg Mg ,Mg S ,Mg Si ,S $a$ ,S $b$ ,S $c$ ,S S ,S Si ,S Th ,S U ,Si $a$ ,Si $b$ ,Si $c$ ,Si Si ,Si Th ,Si U ,Th $a$ ,Th $b$ ,Th $c$ ,Th Th ,U $a$ ,U $b$ ,U $c$ ,U U
2.791912926763503739e-03,-2.194436147955703374e-03,-1.511126212651141927e-03,1.047417968060516437e-03,2.998688805214808789e-04,9.786514349464112226e-05,-6.120089164433224760e-02,6.087224450415436739e-04,8.841095187248406220e-03,2.381513989450663796e-03,1.744150373818689791e-04,-2.889465099363393310e-05,1.222001052455384286e-04,-2.243380460108160127e-04,2.748067827845550553e-04,5.977912220201825761e-05,-7.817524923639332943e-04,-2.695682415692396330e-04,1.514830352092139687e-05,-4.179213404386984438e-06,2.510643735334999079e-05,-3.751181766440312527e-05,3.735992456862779343e-05,1.083318125581755638e-05,-8.397735915111666227e-02,1.796343465465131406e-01,2.901209816081779663e-02,1.724295739153613172e-01,1.500500818255330326e-01,1.000000000000000000e+00,9.201853818208784218e-05,-1.896854046747221419e-05,2.531994759260084143e-04,-1.979027866539424902e-05,2.687012799065111512e-04,5.189290649067567184e-05,2.897627463840652794e-03,-2.757659392400429402e-03,2.179587833830323555e-03,3.904710610613794375e-03,2.902748174928401759e-03,3.526322418534975911e-03,2.403209697475218144e-06,2.933673642858211465e-03,-6.494083772957254513e-04,-2.429428315965228343e-03,1.910950435540219663e-02,-6.670541733906753395e-04,-1.035078372940964188e-05,-7.536356486507600884e-05,6.424705657072035409e-05,1.792068436228404812e-04,7.198637405803609004e-05,6.381467499476241483e-06,-5.980601654784399343e-06,-2.179080228561258814e-05,-2.413951558915802626e-06
-9.394756080318283908e-03,9.377853038599335764e-03,5.137927288432684453e-03,7.601195784747273934e-03,1.138571508839705511e-03,3.699529883468377867e-05,-2.076612087684660455e-04,-1.774628335383274524e-01,-3.782137230654761869e-03,-1.561035752282047316e-03,2.182990079657727133e-04,1.314242019780999726e-03,6.460442594003084401e-04,-9.462062872046616375e-04,4.372266517920689712e-04,8.948764769077741381e-05,-1.547323907122226047e-03,-1.619957078498157621e-03,-3.040753797265422954e-05,2.199117364809460146e-05,1.603051050191494207e-05,-1.901855191345715624e-05,-5.833734806770445405e-05,-4.933595689392085204e-05,-4.086180211006649131e-04,4.315305035112349951e-04,1.130588360623723969e-04,8.093900147761607647e-05,3.239340261779812295e-04,9.201853818052446331e-05,1.000000000000000000e+00,-9.230143433980554368e-01,-2.362492695006351284e-01,5.384049122462624126e-01,3.987416427550974918e-01,1.687380314669604808e-01,6.480459717201362581e-03,-7.015429562506755694e-03,-1.197475898313738211e-03,1.604650648791423797e-03,-1.722812183864795349e-03,-9.448501007218900599e-03,-1.838820830414882761e-04,4.995844565607405682e-03,-5.675312836522313290e-03,3.123357538106919374e-04,-1.226616895095473470e-03,9.477956819132932220e-05,-5.770441860000417303e-04,5.021180307967965155e-05,-4.817386276701669145e-05,-3.130054029136108436e-05,-4.148086035409995838e-04,-9.293761968205690527e-04,8.584088590987202887e-04,1.331220134792229174e-03,-6.405547990156339232e-04
6.481919369482854083e-03,-6.684647008781381163e-03,-3.116473399877353265e-03,-6.047408677475238012e-03,-9.515686224985076772e-04,-2.213589512684681145e-05,3.302851624099824757e-04,1.669214277050461437e-01,2.418479285617217665e-03,2.505970956129664303e-05,-2.392092266468100366e-04,-9.421406905610295313e-04,-2.993451748791024249e-04,4.784467138541767723e-04,-3.721582649598563389e-04,-1.099899214330288564e-04,8.563538201278395740e-04,1.004801760149824858e-03,1.451484683004921110e-05,-1.087050406659560527e-05,-8.279260660313905005e-06,1.223302639047365303e-05,2.727606424136362005e-05,2.417553104145052356e-05,1.503330358513778819e-04,-1.488053960887257381e-04,6.355519218270616112e-05,9.192246220042111647e-05,-8.118736032807664178e-05,-1.896854046541901311e-05,-9.230143433980527723e-01,1.000000000000000000e+00,-5.159679461005910878e-02,-5.254028674699602330e-01,-1.642147519891955232e-01,-9.078417698911764311e-02,-2.489731536852794226e-03,2.700320648675888155e-03,5.899611565907644014e-04,-6.309578666562774742e-04,7.960490728731459478e-04,4.323222230765320744e-03,5.992587452307324717e-05,-2.593006710588020413e-03,2.947948002162891542e-03,-2.230869571450006797e-04,6.619358808418265589e-04,-3.352499993153957344e-05,3.707395599696594840e-04,-1.487639612075305877e-05,1.238816602820407760e-05,1.553198256389236114e-05,3.222551069598574448e-04,6.495799233156810282e-04,-6.033553182910706639e-04,-9.453697463774882919e-04,4.595641003908583662e-04
1.222903239276322551e-02,-1.342114008444705679e-02,-5.985056370331835393e-03,-1.171291974432867380e-02,-4.230235634226139213e-03,-1.152608710174575052e-04,1.821141066668292710e-03,5.332600673919960510e-01,2.206948268746935539e-03,-8.336411907539968691e-03,-6.108062911065482428e-05,-1.910197399191901086e-03,7.813894046377570669e-04,-8.048104336558514500e-04,-1.319999723739116466e-03,6.218312208643915441e-04,2.179438005929420271e-03,-1.859223015285802480e-03,4.762526994913886057e-05,-2.322093530081455138e-05,-1.069217053366087691e-04,5.090065761615485029e-06,7.644877907922330480e-05,-6.530369890753123612e-05,-4.502283288805247015e-04,5.714478629124613131e-04,-1.138266366751348855e-04,1.154852436538529982e-03,-2.001504022692910788e-03,2.531994759258877426e-04,-2.362492695006221943e-01,-5.159679461007250084e-02,1.000000000000000000e+00,-1.302997364132145106e-02,-3.508874966093537551e-01,1.220566952876874223e-01,-9.301353664080950004e-03,9.975432298981911500e-03,8.243602913830207950e-04,-3.162467873324225406e-03,9.071673868296418423e-04,1.285233991152777942e-02,-6.994609150368113516e-05,1.210448578639438917e-03,-2.189845869643311516e-03,4.129184881519326437e-03,-2.025856811971770560e-03,7.080623806315292536e-06,2.938849375078692494e-04,-2.942552277555422708e-05,2.955013864798697836e-05,-3.350872505416560375e-05,-1.273967180442464120e-03,9.228576253860904790e-04,-8.507566498869640519e-04,-1.718253440629149368e-03,4.076830748102058745e-04
-1.237064429777022176e-02,1.339620958812925804e-02,6.027669410918886847e-03,1.300077033053863643e-02,2.684035266239012587e-03,7.441688128391357564e-05,-9.291153771163262283e-04,-4.200074949186621831e-01,-2.983491221257731762e-03,5.536462852046256274e-03,5.254893507981980762e-04,1.986584860466362231e-03,3.510761327679771926e-04,-5.153121736444738832e-04,1.008915732680818996e-03,-1.697580539170064694e-05,-1.438220961094356480e-03,-6.315155041196720328e-05,-2.951355517642132502e-05,1.607416841215332181e-05,5.994645830764141559e-05,-1.177644721546263530e-05,-4.746488857391748081e-05,2.719977325756786857e-05,-5.681572953843713156e-05,9.400453936602470623e-06,-2.019601667676123040e-05,-4.961873189551198413e-04,5.755206260904996950e-04,-1.979027866653545651e-05,5.384049122462645220e-01,-5.254028674699633417e-01,-1.302997364133004314e-02,1.000000000000000000e+00,2.391612158964303014e-01,-6.987507890740153604e-02,4.601143904472471992e-03,-4.954931279868981381e-03,-5.931865474944826881e-04,1.469483979603878644e-03,-7.282538181460193518e-04,-7.532561386100527535e-03,7.794397069450487408e-05,4.062996555003039871e-04,7.028427458657428634e-06,-2.316014412108588494e-03,8.879013344370844394e-04,-3.604856653085078047e-05,-4.782537565038446378e-04,-9.291493864912659024e-06,1.464866329063463569e-05,8.893830916089629003e-06,-1.251154263413810873e-04,-1.140629863021376793e-03,1.061419237008735198e-03,1.877081459839138834e-03,-6.987330732958860636e-04
-1.469714309372303560e-02,1.404592763325433757e-02,9.509714868218643521e-03,9.273144554747141111e-03,1.466494078255833932e-03,7.732592780915855844e-05,1.964901176047593567e-04,-1.501312716848038353e-01,-6.275419646139529864e-03,-4.999443387430712628e-03,1.271405640120980888e-05,1.958000049437222650e-03,1.386592961575826202e-03,-1.911281298759277001e-03,5.124352435689234894e-04,-1.052656490282018040e-04,-3.173032038186900366e-03,-2.500410522860913639e-03,-7.130964069205686698e-05,4.897155480519986499e-05,4.463276242848119126e-05,-3.060279305186192186e-05,-1.371398652990403358e-04,-9.728006999463459023e-05,-1.013658661561650260e-03,1.096201255788901768e-03,6.839068039512167640e-04,5.304874985541201387e-04,1.166543865776247706e-03,2.687012799046148274e-04,3.987416427550972142e-01,-1.642147519891958285e-01,-3.508874966093561976e-01,2.391612158964293855e-01,9.999999999999998890e-01,3.124595702575161948e-01,1.724542397571127844e-02,-1.864127792856785579e-02,-2.621106115059875473e-03,4.306917814745044384e-03,-3.934489946448320105e-03,-2.259027931828979513e-02,-4.888209695229050458e-04,9.947383333629166574e-03,-1.119705112919490604e-02,-7.485564696655080843e-05,-2.148547382890441792e-03,2.448623123519716948e-04,-9.489886276255735846e-04,1.436069685013715018e-04,-1.444537620353224380e-04,-6.214152793060923594e-05,-3.438393130326725632e-04,-1.394892684801107971e-03,1.276326111205393354e-03,1.990274721498757216e-03,-8.939852987415375027e-04
-3.319393553728691281e-03,1.136440057301126580e-03,7.063234819559827387e-04,-2.592145369653911773e-03,-2.028063417372425771e-03,-1.040152386747910171e-04,3.189305615670226307e-04,2.127905612735848939e-01,-7.394139413823713237e-03,-2.035977936167929214e-02,-3.091610117419427758e-04,-2.901521227836280554e-04,2.379457431610799425e-04,-9.300485675996228441e-04,-7.823929016146711872e-04,7.259542625864873937e-04,-1.409723009375003690e-03,-7.034370719577059256e-03,-1.907282333883254520e-06,2.365347778744225516e-05,-1.569391746531405112e-04,-4.973506108880368387e-05,-3.303004253627018810e-05,-2.843556269713884595e-04,-5.770214960695248035e-04,6.971329535517530127e-04,-5.679744487766428618e-04,7.209526405397779754e-04,-1.093281684842865127e-03,5.189290648933141023e-05,1.687380314669778836e-01,-9.078417698913690548e-02,1.220566952876879913e-01,-6.987507890739179384e-02,3.124595702575190814e-01,1.000000000000000000e+00,1.973276844671084315e-03,-2.256220115999270706e-03,-2.353327714683509965e-03,-4.480642280906242127e-04,-3.302975249856276822e-03,-5.375541750784150301e-03,-7.506829081707377428e-04,1.828907421303109168e-02,-2.256034111856061036e-02,1.055451837351442310e-02,-8.445308859989134054e-03,4.097499467744439967e-04,-1.011489960244835867e-03,1.610406405389705952e-04,-1.639580128292750683e-04,-1.471456797918581686e-04,-1.468414106659259467e-03,-6.420963381957126319e-04,5.878901797826481708e-04,1.367940181365191472e-04,-8.443264255467272574e-04
-1.543211632369393717e-02,1.900826434883792423e-02,1.778985122489474061e-02,1.180528473820313846e-02,4.887675179262488713e-03,-1.002375233877994049e-04,6.598520710607214644e-03,-7.582551394932640285e-03,1.029083176116623866e-01,-6.099528338307643946e-04,1.282256626069771394e-02,-7.446560078505380653e-03,-3.192949144811224257e-03,-2.142835414264287856e-03,7.486644956042010947e-03,4.289163544800772554e-03,-3.550920664393095866e-02,-6.687712203423270586e-03,2.233298020911657323e-04,-9.080700821235809371e-05,-3.469913048074936969e-04,-1.672285786929962517e-04,4.095273090883783974e-04,-2.374168866286957601e-04,-1.872014123704604472e-03,2.620414935462782487e-03,5.235091516583832011e-03,1.828530727776949902e-03,2.316730557254175274e-02,2.897627463858899483e-03,6.480459717283506942e-03,-2.489731536941713116e-03,-9.301353664076052880e-03,4.601143904518286906e-03,1.724542397572557603e-02,1.973276844679438310e-03,1.000000000000000222e+00,-9.852967643927802444e-01,-7.999219689557373059e-01,5.950196872721710273e-01,1.033227695135098823e-01,7.043282848135668786e-04,3.786751391323296776e-03,5.025143222339778504e-02,-4.684077587582120838e-02,-3.210866511577511323e-02,1.070817040902094681e-02,1.783302309057498841e-02,2.041341808974026992e-03,1.103518247141003009e-02,-1.077233003817743527e-02,-2.475704992808976102e-03,-1.637051930977865589e-03,3.007583051485857549e-03,-2.506384236036076057e-03,-6.437654485399974674e-03,-7.186829222145983079e-04
3.346232591313526555e-03,-9.653149468536192240e-03,-7.651031375576317420e-03,-7.961882902028406817e-03,-3.753136452825056330e-03,1.830196916062330618e-04,-7.464267891971518472e-03,8.080999713818893052e-03,-1.285506369566454254e-01,-4.262136289355180144e-03,-1.153422405579222938e-02,7.766581355900717583e-03,2.606389091453850324e-03,2.308970517760057517e-03,-6.610863903244705402e-03,-3.800479328627922454e-03,3.414918892219150071e-02,5.634445204920941405e-03,-3.184418104197581393e-04,1.458564228120578881e-04,4.432638905401549661e-04,1.775243189328839036e-04,-5.919863767328485508e-04,1.885368123463294714e-04,2.282160523306123352e-03,-2.993855113044922942e-03,-5.714013397410175506e-03,-1.801751584972228733e-03,-2.256210286359499814e-02,-2.757659392427244758e-03,-7.015429562566812688e-03,2.700320648740817120e-03,9.975432298978232151e-03,-4.954931279902694864e-03,-1.864127792857838903e-02,-2.256220116005432444e-03,-9.852967643927788011e-01,9.999999999999998890e-01,7.540230694767449116e-01,-5.430327226880766744e-01,-1.478694624060624199e-02,-1.057376415444032276e-02,-3.918036739924491210e-03,-3.861048947187187969e-02,3.754580198034827843e-02,2.303665792560264519e-02,-4.154864248260546102e-03,-1.656611116345888673e-02,-2.179204754996527226e-03,-1.023014328214876326e-02,1.000020177051686235e-02,2.378253624978777809e-03,1.766087692267550311e-03,-3.200245096215181221e-03,2.677714737632213866e-03,6.745681519695218183e-03,6.430358601646312799e-04
1.208678211141707703e-01,-9.162896294243989825e-02,-1.032110660829053811e-01,-3.985386664186425787e-02,-2.156276594694036403e-02,-1.018609569125922569e-03,7.303530722006603727e-03,5.832048062585682997e-04,3.098300145046943288e-01,4.812131441980795066e-02,-1.095277859920447405e-02,4.102384120347805224e-03,5.605878922605916914e-03,1.575341916928372056e-03,-1.925945495161857784e-02,-8.885936508363067449e-03,1.646067931332416412e-02,3.698869961046788186e-03,3.263038157708643351e-04,-1.679939305077051922e-04,-8.180299996234106962e-04,1.105900515151347788e-04,5.050160381926652349e-04,-4.642505672887208088e-04,3.530351816437031953e-04,3.816610321618372570e-04,1.442739190664074330e-03,3.327673867677844463e-04,1.132708007245084372e-02,2.179587833789100454e-03,-1.197475898338942876e-03,5.899611566179375436e-04,8.243602913810333440e-04,-5.931865475083917009e-04,-2.621106115064246542e-03,-2.353327714686530986e-03,-7.999219689557365287e-01,7.540230694767442454e-01,1.000000000000000222e+00,-3.280372095024797208e-01,-1.413082685602709276e-01,1.151247877627972899e-01,-2.252048262030354863e-03,2.878043178267503024e-03,-7.861720808189576887e-03,1.703072481071983210e-02,-6.790576865673365013e-03,-9.512139820913204785e-03,-1.129553274186554475e-03,-5.634553266626911132e-03,5.434423616768452141e-03,1.206813546521610893e-03,-6.510444552627732634e-04,-1.544372199383793783e-03,1.257173295050905033e-03,3.494598323599574889e-03,6.485488432285413385e-04
-7.647261410799696679e-02,6.918087705423012213e-02,6.392295053833625673e-02,2.301314935226303135e-02,-5.291016112326358233e-04,4.357987604009504754e-04,1.680713801582696182e-03,-3.282292823077857628e-03,9.623541875192060530e-03,-2.446591869062057084e-02,2.309344595074133352e-02,-3.675818847608213619e-03,-6.897013512015113699e-04,-4.540199880389381051e-04,-1.074814780665518232e-03,1.257496331550479870e-03,-2.334895985524937725e-02,-5.094337530384806384e-03,-6.606158225515752769e-04,3.738818438144181399e-04,6.330327019451500699e-04,1.470544154941085793e-04,-1.283591655732911922e-03,-3.400999466189194380e-04,-6.093561447307917212e-04,1.745612580814538076e-03,2.488195249377196314e-03,1.697468285588240927e-03,3.106991006445885065e-02,3.904710610640464447e-03,1.604650648818900299e-03,-6.309578666858998292e-04,-3.162467873322449483e-03,1.469483979619255016e-03,4.306917814750008296e-03,-4.480642280876531193e-04,5.950196872721777996e-01,-5.430327226880840019e-01,-3.280372095024847168e-01,1.000000000000000222e+00,1.931581031594625519e-01,6.118873100245682956e-02,1.792132067024421920e-03,6.799792988578015618e-02,-6.099230777286070854e-02,-5.246430805765033012e-02,2.040046063585219255e-02,2.981765349012182806e-02,1.024164217923474122e-03,1.846365084739308438e-02,-1.800760630788636463e-02,-4.153676633920570793e-03,-3.773140409734557395e-03,1.560457756553277177e-03,-1.317927390054572613e-03,-3.213480967007501313e-03,-2.000298229366182152e-04
-3.412611203487903033e-02,2.682084898704618567e-02,2.532331021424432879e-02,6.847690226274944121e-03,7.692711047956266859e-04,-2.495898376833674266e-04,-2.168878903061363054e-03,1.631715548840474424e-04,-5.330678641800444539e-02,-1.169267404730880283e-02,2.663959036652471454e-03,2.241767073628794446e-03,-4.935517537573277935e-03,2.944922400284980066e-03,6.400910124591241944e-04,1.187304132455108433e-03,-9.881149226599956342e-03,-1.312568366288546610e-02,-1.708809463712115842e-04,1.663032233255209145e-04,-3.467186096610826683e-04,-1.107991138066586034e-04,-4.261616557068430853e-04,-9.771182435387385651e-04,4.537198572177929485e-04,-2.759945199302760253e-04,-1.156022214200686958e-03,1.596450860052904346e-04,3.266097507100198128e-03,2.902748174886715053e-03,-1.722812183781970976e-03,7.960490727835500824e-04,9.071673868335980960e-04,-7.282538180984943254e-04,-3.934489946433400616e-03,-3.302975249848276278e-03,1.033227695135078145e-01,-1.478694624060382032e-02,-1.413082685602676802e-01,1.931581031594603315e-01,1.000000000000000000e+00,-4.084989275383495155e-02,-8.656153044598927614e-04,1.482700611446614303e-01,-1.187634394603824112e-01,-1.014079492651015768e-01,1.184175847706817747e-01,6.589206003436697554e-04,-1.325194757540585841e-03,1.762748194623165203e-03,-1.620084319583664804e-03,8.021807304733113899e-04,2.059220877188243110e-03,-1.729051560567634741e-03,1.572218948856417059e-03,2.347104482998529223e-03,-1.115452814521071968e-03
9.665171306739956530e-03,-1.322084103122838023e-03,-2.630238072444750913e-02,-1.209223451502647838e-02,6.744210256127090505e-03,2.385027355063315676e-04,-9.266793767227570269e-03,1.261183357036499246e-02,4.251201385264295751e-02,2.759038750083475655e-02,1.844868825920761412e-03,-1.533834453283782016e-03,1.225737731865042925e-03,-6.687411320557262902e-03,1.074373316694295089e-02,6.264285250728231225e-03,-1.158965917784994873e-02,-1.465633359526055494e-02,-2.797983020677062907e-04,1.456097060816676024e-04,3.530791922054434678e-04,7.889161665356837826e-05,-5.229958318438471167e-04,2.794386018392476379e-05,4.660899041395674680e-03,-3.677310077883371234e-03,-1.394496690468944797e-02,-5.243241702763452514e-03,4.026428306352771574e-03,3.526322418536312515e-03,-9.448501007210407393e-03,4.323222230756250742e-03,1.285233991152800147e-02,-7.532561386095744035e-03,-2.259027931828776897e-02,-5.375541750783622945e-03,7.043282848172439502e-04,-1.057376415444738829e-02,1.151247877627898653e-01,6.118873100245436625e-02,-4.084989275383388296e-02,1.000000000000000222e+00,6.147407950433047500e-04,2.697080997444306974e-03,-5.688760946567805211e-03,1.248343360702186197e-02,-6.397669712162480822e-03,9.151538005628097674e-04,5.490564430113919168e-04,-2.749948044257560721e-04,1.609221909351612383e-04,2.246781270134189101e-03,-1.341216519523586066e-02,8.487695210982235767e-04,-7.519974485222263210e-04,-1.437249441341056184e-03,2.709413338926818069e-04
1.175549498529599455e-03,-1.277476146700649287e-03,-6.229857358593261091e-04,-1.976414068870809948e-04,4.868321495723102973e-04,1.273686497848510317e-05,1.016251400896014625e-04,-3.055435203354462509e-04,7.105331805518349392e-05,-6.577216095648743795e-04,5.670919173433641757e-05,2.120230350518278184e-01,1.443719468851161229e-03,-1.672148794528920557e-03,-3.506780187859720650e-04,-2.774241681764432225e-04,-1.384236656745806886e-03,-2.391479436021934444e-03,5.428218357155289475e-06,-4.046401572694588306e-06,7.794952263927247880e-06,-3.661340128301725288e-06,1.390879803852941889e-05,2.300864196678105862e-05,4.746048666164459172e-06,2.051611423599414736e-06,1.597346341291683300e-05,6.126305237825081101e-05,-5.385180611484746570e-06,2.403209697872029786e-06,-1.838820830351653717e-04,5.992587451653385466e-05,-6.994609150255281951e-05,7.794397069783245318e-05,-4.888209695208575300e-04,-7.506829081683200804e-04,3.786751391324157199e-03,-3.918036739924967392e-03,-2.252048262025128575e-03,1.792132067028395304e-03,-8.656153044538791256e-04,6.147407950703680625e-04,1.000000000000000000e+00,3.620490642256975547e-03,-3.696115477291438394e-03,-2.713725550069013507e-03,-4.200687658019521291e-04,6.781298816935819667e-05,3.279420743480262468e-01,3.331592458570059232e-05,-3.241342894181762843e-05,-7.168214495673309874e-06,-1.462745104485392780e-05,1.112817786587323304e-01,-7.284708877385841219e-02,8.648603655931957901e-02,2.517754415181933103e-02
2.801843255689299983e-02,-1.012552244151241482e-02,-2.185435717175524331e-02,2.714169525282074131e-03,-1.694699256201844667e-02,8.163900823862941928e-05,3.377305541175556342e-03,3.982717858028542515e-03,1.107574849709925119e-01,1.146955696235305439e-01,-6.075707268164970551e-04,6.052234090413909952e-03,-1.826846595566285897e-02,1.457967895996804472e-02,-8.583760188345732414e-03,2.583307032704648849e-03,-2.152932168795496440e-02,-3.784366131791368909e-02,2.095085953526673529e-04,-2.017208542831893953e-04,2.913313154940055201e-04,1.661234142230117480e-04,4.988797130600277231e-04,1.079835311137684103e-03,-3.783422904982945722e-04,7.493332915507124221e-04,1.087024165991848108e-03,3.532932857171660929e-04,8.602116860249659630e-03,2.933673642759592436e-03,4.995844566025020410e-03,-2.593006711040089785e-03,1.210448578660821336e-03,4.062996557390189051e-04,9.947383333703777031e-03,1.828907421307115685e-02,5.025143222337738469e-02,-3.861048947185203445e-02,2.878043178296604745e-03,6.799792988576106034e-02,1.482700611446541028e-01,2.697080997452842681e-03,3.620490642194819104e-03,1.000000000000000000e+00,-9.764618400781324148e-01,-8.628072494839967854e-01,1.267093388870892956e-01,-2.900677219582436812e-03,3.045031380892779683e-03,8.337649923777169705e-04,-8.616904302649260354e-04,2.469167871439968123e-04,4.578042839699554838e-04,-3.164233410307931531e-04,3.686783812173078257e-04,4.104305397363535238e-03,1.348294855514125352e-03
-3.045786235584790197e-02,9.629290421601686273e-03,2.307283104136587451e-02,-5.963843062782071998e-03,1.473918224060567425e-02,-1.884842872890516992e-04,-3.976713185761823234e-03,-5.683116911293460173e-03,-1.155949891518929656e-01,-1.368603847432517395e-01,1.480502218420599175e-03,-5.983428722696478887e-03,1.428889692059940458e-02,-1.123818048017448216e-02,7.258771610016994183e-03,-1.775368211231259088e-03,1.886375566867760228e-02,3.045967088279995238e-02,-1.965251262897056825e-04,2.121482122537535838e-04,-4.373635116986321087e-04,-2.063590210621192599e-04,-4.981539073416761708e-04,-1.302383190334970497e-03,3.429286659770795212e-04,-6.589318083542109036e-04,-1.251949244646269853e-03,-3.989080856282507565e-04,-8.464983629435051532e-03,-6.494083771409102715e-04,-5.675312837778157676e-03,2.947948003523191435e-03,-2.189845869712748160e-03,7.028426741895073091e-06,-1.119705112941877384e-02,-2.256034111868348430e-02,-4.684077587580005170e-02,3.754580198032778787e-02,-7.861720808220173939e-03,-6.099230777284141147e-02,-1.187634394603747368e-01,-5.688760946579932663e-03,-3.696115477225985976e-03,-9.764618400781313046e-01,1.000000000000000222e+00,7.810478108695160238e-01,-1.695972182734101566e-02,-1.088592261502487838e-03,-3.161095786222015928e-03,-1.177550285214649071e-03,1.159302376608226017e-03,2.885550355943026428e-04,6.001599424280671698e-05,2.188828684887398506e-04,-2.810883322537676061e-04,-4.008935272263689821e-03,-1.425669206200117596e-03
-4.752436184810122574e-04,2.021303079723055923e-02,-5.579457066756969216e-04,1.837635403496272468e-02,2.104470308643534293e-02,5.649260283414217574e-04,2.403307092528111834e-03,5.768402709087936536e-03,-1.394160828050300220e-02,2.019624328889261244e-01,-3.833129927335184994e-03,-5.810723831703748683e-03,3.354064298952493667e-02,-2.809646474066002791e-02,1.212217492377814891e-02,-6.401380150599598681e-03,2.523039824327965100e-02,6.093930331332633732e-02,-2.302997629917390154e-04,7.248268735558683771e-05,7.081416436759363584e-04,1.663259493996262347e-04,-3.618784205576016494e-04,6.571159928694563553e-04,1.367480610883685345e-04,-1.650228036557859824e-04,4.025305223804353052e-04,4.474354352757642047e-04,-3.383976082941398452e-03,-2.429428315842605945e-03,3.123357539570723496e-04,-2.230869573039992535e-04,4.129184881529805035e-03,-2.316014412026499644e-03,-7.485564694124318514e-05,1.055451837352961234e-02,-3.210866511575195814e-02,2.303665792557922296e-02,1.703072481069367247e-02,-5.246430805763348248e-02,-1.014079492650972331e-01,1.248343360701148312e-02,-2.713725550026756510e-03,-8.628072494840056672e-01,7.810478108695257937e-01,9.999999999999998890e-01,-1.926502325419262585e-01,5.562683918829402011e-03,-1.944956612592236992e-03,-2.484177167346313724e-05,7.813790908191807494e-05,-8.838680678410079867e-04,-9.855706926736409502e-04,9.374599096047053293e-04,-9.202725090736052927e-04,-4.267401407907527727e-03,-6.470550069553567592e-04
-1.782858178109138127e-03,3.834993395879637422e-04,8.152709055769787397e-04,-3.955487715996859610e-03,-5.466151628172524236e-03,-1.541099431138713257e-04,-5.946824262754867203e-04,-3.341851092972109461e-03,7.807140072329129404e-03,2.305867177893237974e-02,4.605445370852842037e-03,1.171325885807326846e-04,-8.006449118992344308e-03,6.539860223487734166e-03,-3.102388362491918187e-03,1.435405163419507801e-03,-6.867587286417184758e-03,-1.716512474694004489e-02,4.722149514296351656e-05,-4.136211946320335389e-06,-2.139997728770995952e-04,-5.878423878852677832e-05,6.100463954171640659e-05,-2.655642234247139314e-04,-1.375166647805031500e-04,5.082131862184329071e-04,-3.861998387963800575e-04,-6.165684782726338006e-04,1.652120401254772008e-03,1.910950435525808969e-02,-1.226616894991053091e-03,6.619358807284894848e-04,-2.025856811968079936e-03,8.879013344980843641e-04,-2.148547382872995244e-03,-8.445308859980427477e-03,1.070817040899007047e-02,-4.154864248229626390e-03,-6.790576865645782043e-03,2.040046063583200037e-02,1.184175847706797485e-01,-6.397669712158915965e-03,-4.200687658007328895e-04,1.267093388870904058e-01,-1.695972182734160894e-02,-1.926502325419297834e-01,9.999999999999998890e-01,-3.787031026101112668e-02,-9.068392262193762350e-04,-3.650533862390214872e-03,3.177136242846256668e-03,4.877804139921160069e-03,4.330245715068981385e-03,-4.495078783173828314e-04,3.821112719818009875e-04,3.230453805177283238e-04,-3.045751382617531379e-04
-2.073206270523030373e-03,1.835985018717909865e-03,1.956761547938280256e-03,1.113865341602819940e-03,8.853704933256949260e-05,1.193542483571454227e-05,3.325573040004106001e-04,9.544787504518624955e-05,5.205176861791537164e-04,-2.606073270520824908e-03,-2.586019617768562373e-01,-1.189446608003387013e-04,3.339635111282405902e-04,-1.896773052784738801e-04,-1.304672811462926848e-04,-1.694145208242462536e-04,-2.816099550539245561e-04,8.645207436584219753e-04,-2.175997213244060298e-05,1.136494035645350873e-05,2.390229677304924637e-05,9.269646116074710998e-06,-4.214180855015311577e-05,-3.534243470985566783e-06,-1.451522900064591772e-04,1.470358032002106645e-04,4.196245446855617969e-04,1.781743987295663105e-04,8.879189707079984846e-04,-6.670541733117782727e-04,9.477956908843263668e-05,-3.352500090143651317e-05,7.080623851503398282e-06,-3.604856601972977520e-05,2.448623125188816377e-04,4.097499468646060325e-04,1.783302309057394758e-02,-1.656611116345375542e-02,-9.512139820950206437e-03,2.981765349011303648e-02,6.589206003609380602e-04,9.151538002473486770e-04,6.781298816755149572e-05,-2.900677219566591414e-03,-1.088592261516595910e-03,5.562683918810589802e-03,-3.787031026100257797e-02,9.999999999999997780e-01,5.829702073364785900e-05,6.066265760224566206e-01,-5.838630631710245433e-01,-6.044771370874353345e-01,-5.306284885277705587e-01,6.239624242973339620e-05,-5.287006144668626761e-05,-1.105182882613031209e-04,3.366560009142579121e-06
