O $a$ ,O $b$ ,O $c$ ,O O ,O Al ,O Ca ,O K ,O Mg ,O S ,O Si ,O Th ,O U ,Al $a$ ,Al $b$ ,Al $c$ ,Al Al ,Al S ,Al Si ,Ca $a$ ,Ca $b$ ,Ca $c$ ,Ca Ca ,Ca S ,Ca Si ,K $a$ ,K $b$ ,K $c$ ,K K ,K S ,K Si ,Mg $a$ ,Mg $b$ ,Mg $c$ ,Mg Mg ,Mg S ,Mg Si ,S $a$ ,S $b$ ,S $c$ ,S S ,S Si ,S Th ,S U ,Si $a$ ,Si $b$ ,Si $c$ ,Si Si ,Si Th ,Si U ,Th $a$ ,Th $b$ ,Th $c$ ,Th Th ,U $a$ ,U $b$ ,U $c$ ,U U
1.395333934362848064e-03,-2.212989197232141159e+00,-3.020546576107471445e-02,1.860102075200839242e-03,2.108773018423665789e-03,9.937656283837525539e-04,-4.628305700001035250e-01,3.466751947828900556e-03,2.707999276524910431e-02,3.791104381070527999e-03,6.322786339326475283e-03,-5.244900225988450649e-04,1.395054965015182303e-04,-8.442083413187777552e-01,1.140799553630563422e-02,3.583308706578540361e-03,-4.749785406369923246e-03,-3.363210124875643404e-03,2.365152415669322913e-05,-2.158299538362108347e-02,1.557628022112030443e-03,-3.881324966120918568e-02,2.486859955542776966e-04,1.037141601483909035e-04,-7.957666588090270277e-02,3.538812767197832159e+02,1.364636902418927544e+00,3.407360449466685282e+01,6.850503759914259305e-01,1.686996401170732796e+00,9.362140180008130170e-05,-6.611682142539168638e-02,7.468939428781690669e-03,-9.826963014749525577e-04,1.159443903137868112e-03,2.726492543676608572e-04,1.955307289929561574e-03,-3.573621035896042297e+00,4.897278490974678322e-02,6.641932239562740869e-03,3.059390948569884472e-03,1.071524445231981204e+01,7.700721217819839814e-06,1.458598512937464174e-03,-6.404876507022737586e-01,-4.445018024747338786e-02,5.099150988353763625e-03,-1.393385222637837225e-03,-1.587187323385450994e-05,-4.028259214785090501e-04,6.255893041313275171e-01,6.809322634364174676e-02,5.977170904794414374e-01,1.233393014184534793e-05,-2.185319490124223302e-02,-2.460483792839490529e-03,-2.086484486660476452e-04
-2.831701359812612701e-03,5.703552212680095934e+00,6.193817507647632337e-02,8.141123257185252371e-03,4.828857656109160693e-03,2.265625519630796027e-04,-9.471206776833910376e-04,-6.095320102756915936e-01,-6.986592510469912670e-03,-1.498687581370253220e-03,4.772676484598885327e-03,1.438734905175358472e-02,4.448029559178697640e-04,-2.147425912199065312e+00,1.094647212946402333e-02,3.235068173719583655e-03,-5.669850446876473909e-03,-1.218917852023260369e-02,-2.863268306003747979e-05,6.849379525236780342e-02,5.998071913117696474e-04,-1.186793057584666251e-02,-2.341950303491528273e-04,-2.848598589741501005e-04,-2.335214054411579579e-04,5.127024121305845394e-01,3.207215461194868125e-03,9.646056892720340434e-03,8.919253244863757125e-04,9.362140179849068225e-05,6.136001591029786040e-01,-1.940314614582670174e+03,-4.202931027306384237e+00,1.612360237035486321e+01,1.037665203458381535e+00,5.346812446237814154e-01,2.637326746983876397e-03,-5.482868047478858919e+00,-1.622679917336638036e-02,1.646158837297430604e-03,-1.095088466460194827e-03,-1.731524466476560420e+01,-3.553569404852586588e-04,1.498023198672407755e-03,-3.375734897606255114e+00,3.446488175669035463e-03,-1.973981348835344323e-04,1.194016901063487930e-04,-5.336415968660865664e-04,1.618629482283530992e-04,-2.829001671865361556e-01,-7.172768417787763959e-03,-2.077202249356719932e+00,-1.083323393308622618e-03,1.891689734958431179e+00,9.065313338843261626e-02,-3.339093284820062596e-02
6.693354179128120585e+00,-1.392831945817631095e+04,-1.287099487027827536e+02,-2.218962543564110490e+01,-1.382618761925134621e+01,-4.644264204582033706e-01,5.160802581057035709e+00,1.964171650554913413e+03,1.530554310005789453e+01,8.242378110881640185e-02,-1.791704576617702571e+01,-3.533453936631331516e+01,-7.060832293946031069e-01,3.720010598705731809e+03,-3.192077729572981326e+01,-1.362233255094339057e+01,1.075033130964143879e+01,2.590177690081076634e+01,4.682432083712168014e-02,-1.159927239819491405e+02,-1.061290099229639461e+00,2.615228887785448464e+01,3.751378959409283342e-01,4.782136440776068032e-01,2.943349597791362626e-01,-6.056905282327493296e+02,6.176648744646271894e+00,3.753114955858809054e+01,-7.658409573469940890e-01,-6.611682141823503611e-02,-1.940314614582664490e+03,7.201814755705487914e+06,-3.144725574015029906e+03,-5.390434159376534808e+04,-1.464050542704278314e+03,-9.855311921014173322e+02,-3.471273922506266096e+00,7.230146619040730911e+03,2.738846797798473531e+01,-2.217531729154404552e+00,1.733521980569753262e+00,2.714260463792586597e+04,3.967509809392834597e-01,-2.663737981533354393e+00,6.007262195917152894e+03,-8.433493456071797567e+00,3.649457136094993448e-01,-1.446914188741464380e-01,1.174593996919171657e+00,-1.642924495871151414e-01,2.492338301117063111e+02,1.219382929368815915e+01,5.528522464939748716e+03,2.594044435967734152e+00,-4.555196359341297466e+03,-2.205529563201572216e+02,8.207229919050917033e+01
1.068686593002266955e-01,-2.366615658009161507e+02,-2.091871590115077506e+00,-3.637172542782841078e-01,-5.201696103641623159e-01,-2.046537987967451261e-02,2.408185036905812204e-01,5.310366493342137773e+01,1.181997641007940802e-01,-2.320458198175172904e-01,-3.871774554547539882e-02,-6.062894429489038561e-01,1.559801149574538762e-02,-5.295686690624857818e+01,-9.581592883438244668e-01,6.517622362360593335e-01,2.315427639356906764e-01,-4.056007429557748623e-01,1.300213179069785625e-03,-2.096905490836037611e+00,-1.159915941954096225e-01,9.209101702923541688e-02,8.898112070032593995e-03,-1.093205493105929571e-02,-7.459991326721679243e-03,1.968460927158076146e+01,-9.361896931971899760e-02,3.990384978089589030e+00,-1.597808468464012033e-01,7.468939428778130149e-03,-4.202931027306154199e+00,-3.144725574015846178e+03,5.157961710324964315e+02,-1.131339441494488085e+01,-2.647462870112131483e+01,1.121346687354334648e+01,-1.097490088714359602e-01,2.260380626224250591e+02,3.238765238755986764e-01,-9.406188749093429002e-02,1.671841203098120912e-02,6.828797697656088985e+02,-3.919089342366417934e-03,1.052330822885580962e-02,-3.776490540295183962e+01,1.321039321295196522e+00,-9.452336498501308359e-03,2.586208855864273112e-04,7.879783011324810460e-03,-2.750186475472205828e-03,5.031269501419490808e+00,-2.226328286995302996e-01,-1.849633121892647125e+02,3.118872395136840225e-02,-5.435723956007169733e+01,-3.392473700370311374e+00,6.161568342590439951e-01
-1.819792463864729204e-01,3.976413456429164626e+02,3.546398045321943027e+00,6.795776691377345413e-01,5.555714393718935717e-01,2.224234924250221776e-02,-2.068174554979691493e-01,-7.040666105310252476e+01,-2.689803149472342891e-01,2.594168916440139916e-01,5.607144601269251627e-01,1.061402619592809682e+00,1.179707392391157218e-02,-5.707821253636542735e+01,1.232792674365701835e+00,-2.995148330060159320e-02,-2.572074739374146657e-01,-2.319116411396558025e-02,-1.356344210010508762e-03,2.443424587309746432e+00,1.094700829718522339e-01,-3.586571084236246376e-01,-9.299745423001389011e-03,7.664795723380942241e-03,-1.584693838400074708e-03,5.450926028489394559e-01,-2.796127363276357247e-02,-2.886059229803425108e+00,7.733933282138397147e-02,-9.826963015316199021e-04,1.612360237035492716e+01,-5.390434159376567550e+04,-1.131339441495234155e+01,1.461573526020763211e+03,3.037554051436915259e+01,-1.080617224244356578e+01,9.138849860072410791e-02,-1.889986766997006384e+02,-3.923060229034898150e-01,7.357388678200117715e-02,-2.259236224732344769e-02,-6.737146645258084163e+02,7.351492451732661096e-03,5.945983194815673313e-03,2.040348234175148046e-01,-1.247279977829440778e+00,6.973750628152967923e-03,-2.216416376101063620e-03,-2.158572289428517879e-02,-1.461822951271562164e-03,4.198434012804066917e+00,9.946984609527517729e-02,-3.057802919836310451e+01,-6.489017063507376837e-02,1.141590307378570088e+02,6.238550061989589501e+00,-1.777670090384605217e+00
-1.878776240504784895e-02,3.623035770049501991e+01,4.862035699084404916e-01,4.212206338358948782e-02,2.637816627098207162e-02,2.008384791566283651e-03,3.800763523853115371e-03,-2.186958117794726153e+00,-4.916444042942717113e-02,-2.035635940231015836e-02,1.178893476712032998e-03,9.090720937899919585e-02,4.048876970767410766e-03,-1.839658309620514842e+01,5.441100356508066921e-02,-1.613939362285408269e-02,-4.931113756544533433e-02,-7.979256829770361992e-02,-2.847798340994533300e-04,6.468847490100746445e-01,7.082690736232444793e-03,-8.099138252866040777e-02,-2.334935601412422256e-03,-2.382164616971006385e-03,-2.456863970578651406e-03,5.523627106249741736e+00,8.228122473426270622e-02,2.681311845431687546e-01,1.362238645595883514e-02,1.159443903129685639e-03,1.037665203458380869e+00,-1.464050542704281042e+03,-2.647462870112149957e+01,3.037554051436903535e+01,1.103686819314326684e+01,4.199097893616730914e+00,2.976543241083237992e-02,-6.178874914334699042e+01,-1.506367301928632774e-01,1.873863805091078097e-02,-1.060669074966004259e-02,-1.755769562171558960e+02,-4.006410187757569220e-03,1.265023728208852435e-02,-2.824635318524984839e+01,-3.503159050089823395e-03,-1.466422902339899409e-03,1.308271531599478153e-03,-3.722046629952616668e-03,1.963348252920279948e-03,-3.597748377310456824e+00,-6.039445949261697255e-02,-7.302419118196466385e+00,-6.895846239941644425e-03,1.192882223074722070e+01,5.748124492523848383e-01,-1.976436366015749402e-01
-5.166746992362660634e-03,3.569316346485768676e+00,4.397143153426152917e-02,-1.433699960313000558e-02,-4.441832028594630555e-02,-3.289539204114672825e-03,7.511775271791264891e-03,3.774313540135163958e+00,-7.053623498820797699e-02,-1.009410538631810156e-01,-3.490530707910959735e-02,-1.640316646713610785e-02,8.460184633636265786e-04,-1.090020075328959948e+01,-1.011553736539188286e-01,1.355270899237906168e-01,-2.667599730362513535e-02,-2.733333919334602347e-01,-9.274537957233318017e-06,3.804471510575114235e-01,-3.032439801817847155e-02,-1.602716525930971692e-01,-6.847572415036598742e-04,-8.478636848361118666e-03,-1.702933466936774193e-03,4.277263262320827764e+00,-8.320490595342031059e-02,4.437059188960171263e-01,-1.554535010127723257e-02,2.726492543605979848e-04,5.346812446238365935e-01,-9.855311921016265160e+02,1.121346687354339799e+01,-1.080617224244205943e+01,4.199097893616769994e+00,1.636358590044712358e+01,4.147082281068631762e-03,-9.106080833298614507e+00,-1.646815697874637052e-01,-2.373711987536985916e-03,-1.084209225748143310e-02,-5.087266237654118584e+01,-7.491666285127942214e-03,2.832030015135811318e-02,-6.929799958643681634e+01,6.014368307176125583e-01,-7.018529801804737969e-03,2.665699329870728062e-03,-4.830573454096010258e-03,2.680856867765935622e-03,-4.972226313488186555e+00,-1.741321648899056829e-01,-3.797310282226086997e+01,-3.865122634758502620e-03,6.690343719240176235e+00,4.810570206963157847e-02,-2.272893849379679365e-01
-3.085034954865677366e-03,7.667558929990589967e+00,1.422379315019730583e-01,8.385935893209909425e-03,1.374861935284046530e-02,-4.071407537159913749e-04,1.996039747153833741e-02,-1.727337213343439412e-02,1.260814718044648008e-01,-3.883892247260471221e-04,1.859335866801117010e-01,-5.406718885204966907e-02,-1.458042068248734677e-03,-3.225476153671261503e+00,1.243161199007580126e-01,1.028408390831490743e-01,-8.629864914322286917e-02,-3.337499165163865938e-02,1.394762074127638347e-04,-1.875835933994954852e-01,-8.611039230121247598e-03,-6.921189014391637695e-02,1.090401700987564393e-03,-9.091843780372980272e-04,-7.095629995226133925e-04,2.064888412317415156e+00,9.849644712053504114e-02,1.445329609969286111e-01,4.230776793196128205e-02,1.955307289941874208e-03,2.637326747017306253e-03,-3.471273922630240261e+00,-1.097490088713781869e-01,9.138849860163410221e-02,2.976543241085705463e-02,4.147082281086188899e-03,2.699173393288558098e-01,-5.107322035644761513e+02,-7.189295999968363660e+00,4.048510197252356280e-01,4.355920747954378919e-02,8.560783392939940173e-01,4.853609603432841937e-03,9.993801651398145566e-03,-1.847886395233272694e+01,-2.349903358785599139e-01,1.142936328090320966e-03,1.490024401395545310e-02,1.252071114119379311e-03,2.359357808013970090e-02,-4.195696292327097154e+01,-3.762760081587155359e-01,-5.437085287316542725e+00,2.325181535025456180e-03,-3.663329867942662688e+00,-2.907590669564187325e-01,-2.484747419769060828e-02
1.284653863690837561e+00,-7.477890336615058004e+03,-1.174785280698820173e+02,-1.086141128464793759e+01,-2.027432985394262843e+01,1.427603057459866376e+00,-4.336159217895113471e+01,3.535267330176431244e+01,-3.024617260756963333e+02,-5.211870951558894127e+00,-3.211934499350854821e+02,1.082937491951448123e+02,2.285665664137634501e+00,6.674501108612974349e+03,-2.108112712062662126e+02,-1.749954600032104395e+02,1.593818352263510008e+02,5.399955135876684409e+01,-3.819257451794136338e-01,5.786240003942992871e+02,2.112490338802657419e+01,1.410988480168549586e+02,-3.026988470626749805e+00,1.386538461598306737e+00,1.661205767766573915e+00,-4.530568505778300278e+03,-2.064585834164006428e+02,-2.734985017720393330e+02,-7.912606402647418236e+01,-3.573621035930791834e+00,-5.482868047525795596e+00,7.230146619214579005e+03,2.260380626223416698e+02,-1.889986767009865787e+02,-6.178874914338189939e+01,-9.106080833323483503e+00,-5.107322035644754123e+02,9.954548977074351860e+05,1.301423892698269992e+04,-7.095537578396986191e+02,-1.197175516648412064e+01,-2.468103683706267839e+04,-9.644105517535450645e+00,-1.474629747164734361e+01,2.844513340578677526e+04,3.237744889734435105e+02,-8.516457890715848356e-01,-2.658179973731648005e+01,-2.566886733189370329e+00,-4.200407333862721515e+01,7.479947639365086798e+04,6.941625896080344091e+02,1.126448535563269979e+04,-4.751359364685255215e+00,7.516022769051681280e+03,5.850956071388187638e+02,4.269485253629334665e+01
8.045503911176048462e-01,-1.230709029338509254e+03,-2.747750730718061263e+01,-9.426565532825204041e-01,-2.019617741113954423e+00,-1.377621641018114962e-01,7.356367511375657697e-01,4.423752463031548759e-02,1.263956813227918552e+01,1.020272913192955100e+00,-5.288288747053112360e+00,9.917960415032911481e-01,8.523730756966567401e-02,7.895648486998284454e+01,-1.064859126522564203e+01,-7.094212078347363004e+00,1.332044515355165437e+00,6.146397022393741416e-01,6.785526599718675819e-03,-1.155518841253941176e+01,-6.759493626382115927e-01,1.524032497674325581e+00,4.477306023637150217e-02,-5.919714457956305742e-02,4.455616291623437988e-03,1.001410861991348966e+01,9.038410721355183419e-01,8.758169572184660856e-01,6.887641170950282721e-01,4.897278490882055191e-02,-1.622679917370792313e-02,2.738846797924622223e+01,3.238765238748178565e-01,-3.923060229126885678e-01,-1.506367301931144653e-01,-1.646815697876750917e-01,-7.189295999968356554e+00,1.301423892698268901e+04,2.992586392142083582e+02,-7.431816317760945978e+00,-1.983624493098214536e+00,4.659241032384509708e+03,-9.611334611912818182e-02,1.905844850288126655e-02,-1.032706144143342328e+02,4.150198213974514161e+00,-2.413355990998396552e-02,-2.646394531755749124e-01,-2.306895600642058439e-02,-4.011268518420957330e-01,7.047836792826801684e+02,6.107391611827720723e+00,-7.199830790661786750e+01,-3.975567833756661618e-02,6.118310028620498287e+01,5.255461065700841594e+00,7.466130361243749070e-01
-3.853662305206949357e-02,7.034509829577777396e+01,1.288347569497284795e+00,4.120825700056589269e-02,-3.751707347721241516e-03,4.462038949236564987e-03,1.281591107295903392e-02,-1.884830096230803373e-02,2.972137175704631096e-02,-3.927042172001269510e-02,8.441210977309231422e-01,-6.727679749512138763e-02,-7.939117834746011772e-04,-1.722713713768244226e+00,-4.498906391131666377e-02,7.600337009996357973e-02,-1.430420365349564515e-01,-6.408618575106730941e-02,-1.040005264846942867e-03,1.946897006379140205e+00,3.960009607010467336e-02,1.534197950667692267e-01,-8.615166112045147956e-03,-3.283069231453085001e-03,-5.822187033079952992e-04,3.467428401548546812e+00,1.180086552811341061e-01,3.382201080396887716e-01,1.430268916942530888e-01,6.641932239608106490e-03,1.646158837325617692e-03,-2.217531729258513717e+00,-9.406188749088147116e-02,7.357388678277103355e-02,1.873863805093237828e-02,-2.373711987521245903e-03,4.048510197252402354e-01,-7.095537578397082825e+02,-7.431816317761059665e+00,1.715129907553667898e+00,2.052721261534480868e-01,1.874748192122643786e+02,5.790301477700570375e-03,3.408875112600959212e-02,-6.065398951809549288e+01,-9.678873608876434886e-01,5.488830943338225340e-03,6.280221917006900689e-02,1.583492395608448924e-03,9.950960142698964117e-02,-1.768005039262252751e+02,-1.591378318636953892e+00,-3.158928338034007410e+01,3.041055672244444546e-03,-4.855712649707284001e+00,-3.658595976139600858e-01,-1.743302655373704657e-02
-1.065551781961535452e-02,1.689819536753722318e+01,3.162399506710163455e-01,7.597528253235428380e-03,3.379786900576766447e-03,-1.583413318822806575e-03,-1.024733777935094535e-02,5.805763830065797590e-04,-1.020085185089911334e-01,-1.162888053414691189e-02,6.033420353781066697e-02,2.542270304292209085e-02,-3.520172122392830911e-03,6.923600844709640434e+00,1.660103192525265101e-02,4.446395923698513025e-02,-3.750797631243864977e-02,-1.023101379032460428e-01,-1.666864263798095345e-04,5.365735951565002715e-01,-1.343900992967436529e-02,-7.162417697444860287e-02,-1.772275240588812350e-03,-5.844409363799470646e-03,2.686103688722156686e-04,-3.396879386114893262e-01,-3.397156961062835351e-02,1.970939706546747175e-02,9.315944214954616220e-03,3.059390948525948263e-03,-1.095088466407548354e-03,1.733521980374644222e+00,1.671841203105411955e-02,-2.259236224584909580e-02,-1.060669074961982303e-02,-1.084209225745517112e-02,4.355920747954291489e-02,-1.197175516648215954e+01,-1.983624493098168795e+00,2.052721261534457275e-01,6.584716438980937614e-01,-7.755011505065002098e+01,-1.732910449448313035e-03,4.605628403112160818e-02,-7.317910624215437565e+01,-1.159185388513500614e+00,1.974131637788451368e-02,8.599132499728011575e-04,-1.269539218253160854e-03,5.886507681514927849e-03,-9.855647421689365473e+00,1.904289652264366528e-01,1.068217696267532446e+01,-2.087854968628903747e-03,3.589174299597048368e+00,1.655736306900603416e-01,-6.023504976959674628e-02
8.700651062391791868e+00,-2.401493069054104126e+03,-9.469908146088863532e+02,-3.868024602098989106e+01,8.542705761958971777e+01,4.362296773285819107e+00,-1.262291604699654926e+02,1.293741748077012232e+02,2.345416980948292576e+02,7.911089798111792959e+01,1.204636400872554560e+02,-5.014921918993670857e+01,2.520479696236837430e+00,-4.532842729414894711e+04,8.033467061841976147e+02,6.763509833233018753e+02,-1.268356351125363233e+02,-3.293643019953690327e+02,-7.868756717549622026e-01,1.354482517297342383e+03,3.945633070510280049e+01,1.470309156337167735e+02,-6.270605443545204771e+00,4.818749539657943282e-01,7.955347056021083496e+00,-1.304861351131105766e+04,-1.181466385860422406e+03,-1.866259838713237514e+03,3.311098892196777399e+01,1.071524445232387279e+01,-1.731524466475003976e+01,2.714260463786892433e+04,6.828797697656207220e+02,-6.737146645253806128e+02,-1.755769562171401503e+02,-5.087266237653619783e+01,8.560783392984633311e-01,-2.468103683707916935e+04,4.659241032384209575e+03,1.874748192122568184e+02,-7.755011505064800303e+01,5.473258675007392652e+06,3.548114913309015517e+00,2.415371099730838633e+00,-1.010593421843813667e+04,4.114048451711101393e+02,-3.074936652921841151e+00,3.443262171528986837e+00,1.516484071100717257e+00,-2.647563428741830371e+00,2.822395851199839399e+03,1.537715617540578705e+03,-2.005904154651479330e+05,2.954857947916793126e+00,-4.949397543834897988e+03,-2.923111260525439548e+02,4.218205977447149024e+01
1.115944984829572066e-03,-2.447004242738647140e+00,-2.365312234153801180e-02,-6.666843670740781264e-04,6.502842954718204664e-03,2.456654355447733160e-04,1.459792142197860378e-03,-3.305233213099001855e-03,4.133828150944839942e-04,-1.988750461412329418e-03,3.904843347197630744e-03,7.310185578800693307e+00,3.130603955308976487e-03,-1.195218216278627033e+01,-2.765132943984287620e-02,-3.158672222029093590e-02,-1.597499156484314883e-02,-5.667316984372855471e-02,1.609822604647432502e-05,-3.969279926186002061e-02,9.185815093521708125e-04,-7.195774581657274696e-03,1.758573469429166095e-04,4.184066792855296456e-04,8.542427279693052633e-06,7.676953197405991108e-03,1.427127062776113123e-03,2.299484739795053939e-02,-4.669948845442155105e-05,7.700721219091363322e-06,-3.553569404730394835e-04,3.967509808959881479e-01,-3.919089342303198539e-03,7.351492452046510737e-03,-4.006410187740787505e-03,-7.491666285103814812e-03,4.853609603433944354e-03,-9.644105517536623040e+00,-9.611334611890512414e-02,5.790301477713408196e-03,-1.732910449436274054e-03,3.548114913465217679e+00,6.086467549701104929e+00,3.419140711529640095e-03,-6.924110380868046200e+00,-9.431069348720866330e-02,-2.129091946217531522e-04,2.690596382961311060e-04,9.551633905727536789e-01,3.382465873488487026e-04,-5.994964740545928317e-01,-5.173517126707398786e-03,-2.306957563077019768e-01,4.085362126904410474e-01,-5.056009023083933585e+02,1.854892993551479208e+01,4.133572438787554759e+00
4.126956905513306899e-03,-3.009425504095045945e+00,-1.287456741406397542e-01,1.420572943411538931e-03,-3.512375086525384299e-02,2.443225013112382857e-04,7.527390573010449976e-03,6.684867528646802268e-03,9.998281828160675289e-02,5.381075171958355635e-02,-6.491293311520452206e-03,3.237764869968128012e-02,-6.146552998637614014e-03,1.616979367878681373e+01,-1.050193393688885479e-01,4.563736158996622300e-02,-3.855181884671541465e-02,-1.391516096786251377e-01,9.640660538768644450e-05,-3.070278558345296283e-01,5.326913478720510242e-03,5.065852688924218222e-02,9.787031667296659191e-04,3.046838127298696387e-03,-1.056618537894754020e-04,4.350638975972611622e-01,1.506908850160786767e-02,2.057555308537142510e-02,1.157447821711051102e-02,1.458598512888431564e-03,1.498023198797631154e-03,-2.663737981997754911e+00,1.052330822904170259e-02,5.945983198309140981e-03,1.265023728218340852e-02,2.832030015142015383e-02,9.993801651394088048e-03,-1.474629747163976390e+01,1.905844850307397698e-02,3.408875112600001644e-02,4.605628403111933222e-02,2.415371099738482741e+00,3.419140711470940522e-03,1.465324391227492418e-01,-2.838297802503139451e+02,-4.652571265513677723e+00,9.964760963996005874e-03,-1.785744455126995036e-03,1.376120725374380778e-03,1.313437596107853815e-03,-2.472846509595918008e+00,2.765093046658438289e-02,1.120301812601848468e+00,-1.802433479785546511e-04,3.970338596927774355e-01,1.365830380211790207e-01,3.434640589599802923e-02
-8.899270838760909186e+00,5.677136655475333100e+03,2.696276342965601316e+02,-6.191867891455519413e+00,6.059691911436623002e+01,-1.118947740973909477e+00,-1.758195944343186312e+01,-1.892207505191787220e+01,-2.069951662024097061e+02,-1.273705661930452777e+02,3.137706815819642259e+01,-6.349632897813438603e+01,9.536678898499239665e+00,-2.472415321228852554e+04,1.761666697272140993e+02,-6.221596595633353388e+01,6.700567624294234292e+01,2.221719364040123423e+02,-1.793874003802790607e-01,6.405237884877110446e+02,-1.586353340092984610e+01,-1.248285925214788961e+02,-1.938597272238058000e+00,-7.289530294320100801e+00,1.899791908288893938e-01,-7.589049704031258443e+02,-3.442733561084088478e+01,-4.608481835344480970e+01,-2.259389534067279115e+01,-6.404876505495852301e-01,-3.375734898353244251e+00,6.007262198689140860e+03,-3.776490540414931019e+01,2.040348026099470247e-01,-2.824635318581459131e+01,-6.929799958681424243e+01,-1.847886395232438161e+01,2.844513340577124836e+04,-1.032706144147361726e+02,-6.065398951807630823e+01,-7.317910624214964344e+01,-1.010593421845968078e+04,-6.924110380745431392e+00,-2.838297802503136040e+02,5.765959552109505748e+05,8.354602171134676610e+03,-2.645732251145495706e+00,-1.329395043201591076e+00,-2.833813893809255191e+00,-3.679714766020567129e+00,6.599507445292527336e+03,6.409980328872785549e+01,2.913339504307792254e+02,2.473269328854666438e-01,-6.004703931368608210e+02,-2.646397334229905596e+02,-7.204172381045567874e+01
-2.576011882308277233e-03,2.210767463077323214e+02,-1.209572819126206872e-01,3.539414192360494371e-01,1.605079403407565941e+00,6.221610235756484808e-02,1.971191584006388442e-01,3.562987560326438263e-01,-4.631382336016150458e-01,3.486891870542462080e+00,-1.507069922477193291e+00,-1.143945394299733742e+00,4.152851525868381799e-01,-1.146710172663837284e+03,5.457801327556261128e+00,-4.161631204885888557e+00,1.662585930800921652e+00,8.245899591188475597e+00,-3.899814114492387070e-03,4.059819615971465900e+00,4.764903148619874518e-01,1.866496540867769394e+00,-2.612542149396804986e-02,6.823062722510001010e-02,1.405400113806323532e-03,-3.525879367074061133e+00,2.053487535901831196e-01,9.589412041084945937e-01,-1.675594161990864861e-01,-4.445018024522981448e-02,3.446488177284278993e-03,-8.433493462082518377e+00,1.321039321298548952e+00,-1.247279977785232141e+00,-3.503159048905455254e-03,6.014368307184780882e-01,-2.349903358783904384e-01,3.237744889731143303e+02,4.150198213968139704e+00,-9.678873608873326262e-01,-1.159185388513450876e+00,4.114048451707681124e+02,-9.431069348574010192e-02,-4.652571265513725685e+00,8.354602171134782111e+03,1.984379439329230763e+02,-5.575364529162212257e-01,1.260229841449034272e-01,-3.234596785395964236e-02,-1.440103887801025273e-03,8.251884604372827781e+00,-3.642436981989756628e+00,-8.875410253703670094e+01,1.965119241190494553e-02,-3.647050629401812927e+01,-5.225959814221965871e+00,-6.065730246492108124e-01
-1.409377640338393923e-04,6.117236322064346921e-02,2.577632711781236222e-03,-1.111094736994986927e-03,-6.080151563319001473e-03,-2.475260362710743887e-04,-7.113505709493285305e-04,-3.010404400473962964e-03,3.782411208088337640e-03,5.806055534068099711e-03,2.640769582071537946e-02,3.363038288155641218e-04,-1.445752593492661718e-03,3.892686824854434402e+00,-2.037100007003641786e-02,1.360954131095643178e-02,-6.599988747165495481e-03,-3.387400387949854319e-02,1.166189592010435077e-05,-3.378735905847839779e-03,-2.100033713947881998e-03,-9.620709222905195895e-03,6.423067657507249679e-05,-4.021479924103174412e-04,-2.061166851993404800e-05,1.583610705315848244e-01,-2.873322370201214938e-03,-1.927178463745705603e-02,1.193059928973676633e-03,5.099150988315310877e-03,-1.973981348667301660e-04,3.649457135470131064e-01,-9.452336498484089494e-03,6.973750628632072526e-03,-1.466422902327991834e-03,-7.018529801797502438e-03,1.142936328087025425e-03,-8.516457890652470164e-01,-2.413355990988593630e-02,5.488830943332792187e-03,1.974131637788417715e-02,-3.074936652920127855e+00,-2.129091946211351840e-04,9.964760963996092610e-03,-2.645732251145588076e+00,-5.575364529162314398e-01,4.220683064886249919e-02,-1.251247580604863616e-02,-2.199477594220855872e-04,-3.086360484974279283e-03,4.893349220417506196e+00,2.931622000586496801e-01,5.687117595033928552e+00,-1.374208160547823381e-04,2.208483731745764234e-01,5.769592179797646860e-03,-4.164044404354143476e-03
-1.282964794363568783e-03,2.292563728731305428e+00,4.843046532791581149e-02,2.449319200395547527e-03,7.709379428262233113e-04,1.500685737795227285e-04,3.114058137171556075e-03,6.730784027601290900e-04,1.974121628878933426e-03,-5.136829672334558561e-03,-1.160786462796406937e+01,-2.673379839229654553e-03,4.720790157039099380e-04,-8.838081778326954963e-01,-6.706245462384423719e-03,-1.257422599446031408e-02,-2.118598478920715768e-03,1.335539179566147538e-02,-4.206776197643876216e-05,7.267420156573980994e-02,1.836175695763287048e-03,1.187602191206534735e-02,-3.473397176143208339e-04,-4.189618207061218121e-05,-1.703112577955296909e-04,3.586635508829934538e-01,2.443963945382570183e-02,4.359609231501949261e-02,5.019443221439348797e-03,-1.393385222473031990e-03,1.194016912365043190e-04,-1.446914230601498708e-01,2.586208872369299082e-04,-2.216416344675210381e-03,1.308271532491259159e-03,2.665699330457292713e-03,1.490024401395458400e-02,-2.658179973730824486e+01,-2.646394531766043112e-01,6.280221917005049392e-02,8.599132499953368418e-04,3.443262170342065609e+00,2.690596382889627407e-04,-1.785744455117240035e-03,-1.329395043218819961e+00,1.260229841444772403e-01,-1.251247580604581203e-02,2.586461589805507888e+00,1.106871616630870166e-04,4.014887190665847427e+00,-7.039519548517980184e+03,-2.843970841567552839e+02,-5.455466287711312361e+03,1.493259539745473449e-04,-2.392080640016124859e-01,-1.545173946744090969e-02,3.603038543425468175e-04
